donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,stratum
MNPCCOVNFXDRDA-UHFFFAOYSA-N,YMELIMGPYIUHRS-UHFFFAOYSA-N,COC1=CC(=CC(=C1F)C=O)F,C1=CC(=CC(=C1)C(=O)NN)COC2=CC(=CC(=C2)C=O)F,CBZ3-P-16403CCD69F3945A,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
YMELIMGPYIUHRS-UHFFFAOYSA-N,MNPCCOVNFXDRDA-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(=O)NN)COC2=CC(=CC(=C2)C=O)F,COC1=CC(=CC(=C1F)C=O)F,CBZ3-P-16403CCD69F3945A,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HRYSNFLDYOKNNT-UHFFFAOYSA-N,ODZIDBSQPOZQBS-UHFFFAOYSA-N,C1=CC=C(C=C1)OC2=C(C=C(C=C2C(F)(F)F)C=O)C#N,COC1=C(C=C(C(=C1)CC(=O)OC)C=O)F,CBZ3-P-46A81F51C2FED10E,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ODZIDBSQPOZQBS-UHFFFAOYSA-N,HRYSNFLDYOKNNT-UHFFFAOYSA-N,COC1=C(C=C(C(=C1)CC(=O)OC)C=O)F,C1=CC=C(C=C1)OC2=C(C=C(C=C2C(F)(F)F)C=O)C#N,CBZ3-P-46A81F51C2FED10E,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HOVMKZULBDUDEG-UHFFFAOYSA-N,ICBNFWQDSAEGPA-UHFFFAOYSA-N,COC1=CC(=C(C=C1)C=O)OCC2=C(C=CC(=C2)Cl)F,C1CN(CCN1C2=CC=CC=C2F)C(=O)COC(=O)COC3=CC=CC=C3C=O,CBZ3-P-504BE881A4A2C863,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ICBNFWQDSAEGPA-UHFFFAOYSA-N,HOVMKZULBDUDEG-UHFFFAOYSA-N,C1CN(CCN1C2=CC=CC=C2F)C(=O)COC(=O)COC3=CC=CC=C3C=O,COC1=CC(=C(C=C1)C=O)OCC2=C(C=CC(=C2)Cl)F,CBZ3-P-504BE881A4A2C863,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OEEFHRXDDYCJEF-UHFFFAOYSA-N,ORMHXVWMFVNOFO-UHFFFAOYSA-N,COC(=O)C1=C(C=CC(=C1OC(F)(F)F)C#N)C=O,C1=CC(=CC=C1COC2=C(C=C(C=C2)C=O)Cl)C(=O)O,CBZ3-P-C6C2AFFB402DB93C,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ORMHXVWMFVNOFO-UHFFFAOYSA-N,OEEFHRXDDYCJEF-UHFFFAOYSA-N,C1=CC(=CC=C1COC2=C(C=C(C=C2)C=O)Cl)C(=O)O,COC(=O)C1=C(C=CC(=C1OC(F)(F)F)C#N)C=O,CBZ3-P-C6C2AFFB402DB93C,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
GVJOQXLIUABUFU-UHFFFAOYSA-N,OQMCUOZIMCJIHX-UHFFFAOYSA-N,COC1=C(C=C(C(=C1)F)C=O)OCC2=CC=CC=C2,CC(C)(C)C1=CC=C(C=C1)SC2=C(C=C(C=C2)F)C=O,CBZ3-P-6C793C4B2CD74D13,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OQMCUOZIMCJIHX-UHFFFAOYSA-N,GVJOQXLIUABUFU-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C=C1)SC2=C(C=C(C=C2)F)C=O,COC1=C(C=C(C(=C1)F)C=O)OCC2=CC=CC=C2,CBZ3-P-6C793C4B2CD74D13,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
FAYCGUFVDPCHND-UHFFFAOYSA-N,TUFKQJYHCIZQCF-UHFFFAOYSA-N,CC1=C(C(=C(C=C1)OCC2CCCCC2C3=CC=NN3CC(F)(F)F)C=O)O,CC1=C(C=CC(=C1)C=O)C2=CC(=CN=C2)F,CBZ3-P-933AD65AB3CF0194,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
TUFKQJYHCIZQCF-UHFFFAOYSA-N,FAYCGUFVDPCHND-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C=O)C2=CC(=CN=C2)F,CC1=C(C(=C(C=C1)OCC2CCCCC2C3=CC=NN3CC(F)(F)F)C=O)O,CBZ3-P-933AD65AB3CF0194,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QPYBBMYVPFPRHE-UHFFFAOYSA-N,QRHUOPZFSJRCPZ-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)C2=CC(=CC=C2)Cl,CC(C)OC1=C(C=C(C(=C1F)C=O)Br)Br,CBZ3-P-F7E7330C5D14404C,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QRHUOPZFSJRCPZ-UHFFFAOYSA-N,QPYBBMYVPFPRHE-UHFFFAOYSA-N,CC(C)OC1=C(C=C(C(=C1F)C=O)Br)Br,C1=CC=C(C(=C1)C=O)C2=CC(=CC=C2)Cl,CBZ3-P-F7E7330C5D14404C,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QNCXBWCXFIFLAJ-UHFFFAOYSA-N,ZNRPXMNIAIBEIC-UHFFFAOYSA-N,COCCOC1=CC(=C(C=C1)C2=CC(=C(C=C2)Cl)F)C=O,C1=CC=C2C(=C1)C3=C(C=CC(=C3)C=O)OC2=O,CBZ3-P-5831B69A2C709851,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZNRPXMNIAIBEIC-UHFFFAOYSA-N,QNCXBWCXFIFLAJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=C(C=CC(=C3)C=O)OC2=O,COCCOC1=CC(=C(C=C1)C2=CC(=C(C=C2)Cl)F)C=O,CBZ3-P-5831B69A2C709851,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
WPRCJDSJEBAZPA-UHFFFAOYSA-N,XBMIDWNMEDCPFC-OWOJBTEDSA-N,C1=CC(=C(C=C1C(F)(F)F)OCC(F)F)C=O,C1=C(C(=CC(=C1C=O)OC(F)F)[N+](=O)[O-])/C=C/C(=O)O,CBZ3-P-266E3956BD5FB12A,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
XBMIDWNMEDCPFC-OWOJBTEDSA-N,WPRCJDSJEBAZPA-UHFFFAOYSA-N,C1=C(C(=CC(=C1C=O)OC(F)F)[N+](=O)[O-])/C=C/C(=O)O,C1=CC(=C(C=C1C(F)(F)F)OCC(F)F)C=O,CBZ3-P-266E3956BD5FB12A,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ATAZCCIMTKYEJU-UHFFFAOYSA-N,DZLNDGIUYNVDIS-UHFFFAOYSA-N,C1=CC(=CC=C1NC(=O)COC2=C(C=C(C=C2Cl)C=O)Cl)F,COC1=C(C=CC(=C1)OC(F)(F)F)OC2=CC(=C(C=C2C=O)C(F)(F)F)C3CC3,CBZ3-P-FA978D19DF99E61B,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DZLNDGIUYNVDIS-UHFFFAOYSA-N,ATAZCCIMTKYEJU-UHFFFAOYSA-N,COC1=C(C=CC(=C1)OC(F)(F)F)OC2=CC(=C(C=C2C=O)C(F)(F)F)C3CC3,C1=CC(=CC=C1NC(=O)COC2=C(C=C(C=C2Cl)C=O)Cl)F,CBZ3-P-FA978D19DF99E61B,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OJLXRUVTOKRWBR-UHFFFAOYSA-N,YNTOVWZDPQYSCX-UHFFFAOYSA-N,CS(=O)N(C1=C(C(=C(C2=C1C=C(C=N2)CC3=CC=C(C=C3)F)O)C=O)CN)S(=O)(=O)C,COC1=CC(=CC(=C1OC)OC)CNC2=NC=C(C=C2)C3=CC=CC=C3C=O,CBZ3-P-8C0A4E50D95637CD,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
YNTOVWZDPQYSCX-UHFFFAOYSA-N,OJLXRUVTOKRWBR-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)CNC2=NC=C(C=C2)C3=CC=CC=C3C=O,CS(=O)N(C1=C(C(=C(C2=C1C=C(C=N2)CC3=CC=C(C=C3)F)O)C=O)CN)S(=O)(=O)C,CBZ3-P-8C0A4E50D95637CD,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
WXRVKCGRWNXCPD-UHFFFAOYSA-N,ZLTPIJXBXKYZKU-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)[N+](=O)[O-])OC2=C(C=C(C=C2Cl)C(F)(F)F)F,C1=CC2=C(C(=C1)O)C(=O)C3=CC(=C(C(=C3C2=O)O)C=O)O,CBZ3-P-4112D161C825BFBA,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZLTPIJXBXKYZKU-UHFFFAOYSA-N,WXRVKCGRWNXCPD-UHFFFAOYSA-N,C1=CC2=C(C(=C1)O)C(=O)C3=CC(=C(C(=C3C2=O)O)C=O)O,C1=CC(=C(C=C1C=O)[N+](=O)[O-])OC2=C(C=C(C=C2Cl)C(F)(F)F)F,CBZ3-P-4112D161C825BFBA,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
JVDUCGCYPRCHAZ-UHFFFAOYSA-N,SVBHLCXEMNRURH-UHFFFAOYSA-N,CC1=C(C=CC(=C1)Cl)OC2=C(C(=CC=C2)F)C=O,CCCOC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C=O,CBZ3-P-C802A00202A6CB16,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
SVBHLCXEMNRURH-UHFFFAOYSA-N,JVDUCGCYPRCHAZ-UHFFFAOYSA-N,CCCOC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C=O,CC1=C(C=CC(=C1)Cl)OC2=C(C(=CC=C2)F)C=O,CBZ3-P-C802A00202A6CB16,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
CMMCIJBGFQYEMA-UHFFFAOYSA-N,PAGGPWDEVUMFCH-UHFFFAOYSA-N,C1=CC(=CC(=C1)C2=CC(=C(C=C2)F)F)C=O,COC1=CN=C(C(=C1N)F)C2=CC=C(C=C2)C=O,CBZ3-P-3CC28EC44F29EF8F,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
PAGGPWDEVUMFCH-UHFFFAOYSA-N,CMMCIJBGFQYEMA-UHFFFAOYSA-N,COC1=CN=C(C(=C1N)F)C2=CC=C(C=C2)C=O,C1=CC(=CC(=C1)C2=CC(=C(C=C2)F)F)C=O,CBZ3-P-3CC28EC44F29EF8F,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
BEBCWFBEBWUEEY-UHFFFAOYSA-N,KPPATEAUQLUXHN-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)N2C(=O)C3=CC=CC=C3C2=O,CC(C)(C)[Si](C)(C)OC1=CC(=CC(=C1F)C=O)F,CBZ3-P-E90A643CAB294FCA,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
KPPATEAUQLUXHN-UHFFFAOYSA-N,BEBCWFBEBWUEEY-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)OC1=CC(=CC(=C1F)C=O)F,C1=CC=C(C(=C1)C=O)N2C(=O)C3=CC=CC=C3C2=O,CBZ3-P-E90A643CAB294FCA,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
AJFDOXGWHQJESK-UHFFFAOYSA-N,SFUYZWNPBIRDCM-UHFFFAOYSA-N,CCCOC1=C(C(=C(C(=C1F)F)F)F)C=O,CCCC(C)COC1=CC(=C(C=C1)C=O)C(F)(F)F,CBZ3-P-D07A335F2E91E40E,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
SFUYZWNPBIRDCM-UHFFFAOYSA-N,AJFDOXGWHQJESK-UHFFFAOYSA-N,CCCC(C)COC1=CC(=C(C=C1)C=O)C(F)(F)F,CCCOC1=C(C(=C(C(=C1F)F)F)F)C=O,CBZ3-P-D07A335F2E91E40E,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
PDMAFNXBWYFFAJ-UHFFFAOYSA-N,UBDQMWLETRDMTN-UHFFFAOYSA-N,CC1CN(CC(O1)C)C2=C(C(=CC=C2)F)C=O,C1=CC(=C(C=C1NN)F)C=O,CBZ3-P-8E251B3336AD39A2,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
UBDQMWLETRDMTN-UHFFFAOYSA-N,PDMAFNXBWYFFAJ-UHFFFAOYSA-N,C1=CC(=C(C=C1NN)F)C=O,CC1CN(CC(O1)C)C2=C(C(=CC=C2)F)C=O,CBZ3-P-8E251B3336AD39A2,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HACOHMHYAQXUOL-UHFFFAOYSA-N,HYJDERBGUYBFNV-UHFFFAOYSA-N,C1=CC(=C(C(=C1)[N+](=O)[O-])C=O)N,CC1=C(C=C(C=C1[N+](=O)[O-])C(F)F)C=O,CBZ3-P-02DC15D09F546FB6,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HYJDERBGUYBFNV-UHFFFAOYSA-N,HACOHMHYAQXUOL-UHFFFAOYSA-N,CC1=C(C=C(C=C1[N+](=O)[O-])C(F)F)C=O,C1=CC(=C(C(=C1)[N+](=O)[O-])C=O)N,CBZ3-P-02DC15D09F546FB6,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QIXGVXNNQXAECU-UHFFFAOYSA-N,VHONWCGDFUIPPO-SFHVURJKSA-N,CC1=CN(C2=C1C(=CC(=C2O)OC)C=O)C(=O)C,CCN(CC)CCC[C@H](C)NC(=O)C1CCN(CC1)C2=CC=C(C=C2)C=O,CBZ3-P-8C6BE7D20C78332F,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
VHONWCGDFUIPPO-SFHVURJKSA-N,QIXGVXNNQXAECU-UHFFFAOYSA-N,CCN(CC)CCC[C@H](C)NC(=O)C1CCN(CC1)C2=CC=C(C=C2)C=O,CC1=CN(C2=C1C(=CC(=C2O)OC)C=O)C(=O)C,CBZ3-P-8C6BE7D20C78332F,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DWKYURPEUIPMLG-UHFFFAOYSA-N,LZIQFHHHEGFOQK-UHFFFAOYSA-N,CC1=C(C(=C(C2=C1OC3=C2C(=C(C(=C3C=O)O)C(=O)C)O)O)C(=O)C)O,C1=CC(=C(C(=C1)F)OC(=O)CCCO)C=O,CBZ3-P-8EF86A9DC64AEBCA,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
LZIQFHHHEGFOQK-UHFFFAOYSA-N,DWKYURPEUIPMLG-UHFFFAOYSA-N,C1=CC(=C(C(=C1)F)OC(=O)CCCO)C=O,CC1=C(C(=C(C2=C1OC3=C2C(=C(C(=C3C=O)O)C(=O)C)O)O)C(=O)C)O,CBZ3-P-8EF86A9DC64AEBCA,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
FHKXMEUJJMGPBV-UHFFFAOYSA-N,NRYOKIJSJMQMBL-UHFFFAOYSA-N,CS(=O)(=O)C1=C(C=CC=C1F)C=O,C1=CC=C(C(=C1)C2=C(C=CC(=C2O)C=O)Cl)C(F)(F)F,CBZ3-P-1A89899D17FDB0CB,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
NRYOKIJSJMQMBL-UHFFFAOYSA-N,FHKXMEUJJMGPBV-UHFFFAOYSA-N,C1=CC=C(C(=C1)C2=C(C=CC(=C2O)C=O)Cl)C(F)(F)F,CS(=O)(=O)C1=C(C=CC=C1F)C=O,CBZ3-P-1A89899D17FDB0CB,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HUTBWLDCWJNQDM-UHFFFAOYSA-N,HWXIMGITLXIFSD-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C=O)CN2C=CC3=C2C=CC=C3F,CC1=CC(=C(C=C1)C2=CC(=C(C=C2)OCC3=CC=CC=C3)C=O)F,CBZ3-P-4427E58ECF67C2F3,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HWXIMGITLXIFSD-UHFFFAOYSA-N,HUTBWLDCWJNQDM-UHFFFAOYSA-N,CC1=CC(=C(C=C1)C2=CC(=C(C=C2)OCC3=CC=CC=C3)C=O)F,COC1=C(C=C(C=C1)C=O)CN2C=CC3=C2C=CC=C3F,CBZ3-P-4427E58ECF67C2F3,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
CVMDXVPGUYDFAA-UHFFFAOYSA-N,MDQRJVRGUCRZCK-UHFFFAOYSA-N,CC(C)COC1=C(C=C(C=C1)C=O)NC(=O)C2=CC=CC=C2F,CC1=NN(C=C1C2=C(C=C(C=C2)C=O)F)C,CBZ3-P-9F6618417CACC80C,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
MDQRJVRGUCRZCK-UHFFFAOYSA-N,CVMDXVPGUYDFAA-UHFFFAOYSA-N,CC1=NN(C=C1C2=C(C=C(C=C2)C=O)F)C,CC(C)COC1=C(C=C(C=C1)C=O)NC(=O)C2=CC=CC=C2F,CBZ3-P-9F6618417CACC80C,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
URTDXZBKZYDIRZ-UXBLZVDNSA-N,ZBNJTKYTUUSFFG-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)F)CC/C(=C\F)/CN,C1COC2=C(O1)C=C(C(=C2)F)C=O,CBZ3-P-D4FD94F5C999D75E,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZBNJTKYTUUSFFG-UHFFFAOYSA-N,URTDXZBKZYDIRZ-UXBLZVDNSA-N,C1COC2=C(O1)C=C(C(=C2)F)C=O,C1=CC(=C(C=C1C=O)F)CC/C(=C\F)/CN,CBZ3-P-D4FD94F5C999D75E,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
AKVNWXXKNSODFJ-UHFFFAOYSA-N,CFTSYAHUFRECOA-SNVBAGLBSA-N,CCCCOC(=O)C(CC)(CC)C(=O)OC1=CC=CC=C1C=O,C[C@H](C1=CC=C(C=C1)F)NC(=O)C2=CC(=C(C=C2)Br)C=O,CBZ3-P-F43788FBCD021694,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
CFTSYAHUFRECOA-SNVBAGLBSA-N,AKVNWXXKNSODFJ-UHFFFAOYSA-N,C[C@H](C1=CC=C(C=C1)F)NC(=O)C2=CC(=C(C=C2)Br)C=O,CCCCOC(=O)C(CC)(CC)C(=O)OC1=CC=CC=C1C=O,CBZ3-P-F43788FBCD021694,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
LUIHCPNOPHVOSP-UHFFFAOYSA-N,SJJSTRRNHYLKEO-UHFFFAOYSA-N,C1=C(C(=CC(=C1OC(F)(F)F)Br)Cl)C=O,C1COCCN1CC2=CC(=C(C=C2)OOC(F)(F)F)C=O,CBZ3-P-D8C4624EC627E256,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
SJJSTRRNHYLKEO-UHFFFAOYSA-N,LUIHCPNOPHVOSP-UHFFFAOYSA-N,C1COCCN1CC2=CC(=C(C=C2)OOC(F)(F)F)C=O,C1=C(C(=CC(=C1OC(F)(F)F)Br)Cl)C=O,CBZ3-P-D8C4624EC627E256,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
MCRKPTSMHGTIAK-UHFFFAOYSA-N,SOSWXHDRHCWCDK-UHFFFAOYSA-N,CC1=C(C(=C(C=C1CC2=CC(=C(C=C2)C(=O)NC)F)C=O)OCCN(C)C3=NN(C(=C3)C#N)C)Cl,CC1(C2=CC=CC=C2N(C13C=CC4=C(O3)C(=CC(=C4)C=O)OC)C)C,CBZ3-P-646D4A94D768B4E4,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
SOSWXHDRHCWCDK-UHFFFAOYSA-N,MCRKPTSMHGTIAK-UHFFFAOYSA-N,CC1(C2=CC=CC=C2N(C13C=CC4=C(O3)C(=CC(=C4)C=O)OC)C)C,CC1=C(C(=C(C=C1CC2=CC(=C(C=C2)C(=O)NC)F)C=O)OCCN(C)C3=NN(C(=C3)C#N)C)Cl,CBZ3-P-646D4A94D768B4E4,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
LRWKPPLDFASHNI-UHFFFAOYSA-N,XOFHVFHBGKFENX-UHFFFAOYSA-N,C1=CC(=C(C=C1C(F)(F)F)C=CC(=O)O)C=O,COC1=CN=CC(=C1)C2=C(C=CC(=C2)C(F)(F)F)C=O,CBZ3-P-7D0CC1AFA9BD16FC,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
XOFHVFHBGKFENX-UHFFFAOYSA-N,LRWKPPLDFASHNI-UHFFFAOYSA-N,COC1=CN=CC(=C1)C2=C(C=CC(=C2)C(F)(F)F)C=O,C1=CC(=C(C=C1C(F)(F)F)C=CC(=O)O)C=O,CBZ3-P-7D0CC1AFA9BD16FC,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HMZIDHHKFNMAKP-UHFFFAOYSA-N,KVCWMQJYSHUCCY-UHFFFAOYSA-N,CC1=CC(=CC=C1)C2=CC(=C(C=C2)C=O)NC3=CC=C(C=C3)F,CN1C(=NC=N1)C2=C(C=C(C=C2)F)C=O,CBZ3-P-52A81BFBD698BC2C,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
KVCWMQJYSHUCCY-UHFFFAOYSA-N,HMZIDHHKFNMAKP-UHFFFAOYSA-N,CN1C(=NC=N1)C2=C(C=C(C=C2)F)C=O,CC1=CC(=CC=C1)C2=CC(=C(C=C2)C=O)NC3=CC=C(C=C3)F,CBZ3-P-52A81BFBD698BC2C,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
FHJIPNLUGZUVFT-UHFFFAOYSA-N,PSYOIHPJHLRSDL-UHFFFAOYSA-N,CC(C)(C)C1=CC(=C(C(=C1)O)O)C=O,C1=CC(=C(C(=C1)I)OCC(C(F)(F)F)(F)F)C=O,CBZ3-P-5FB08417EBBB82C8,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
PSYOIHPJHLRSDL-UHFFFAOYSA-N,FHJIPNLUGZUVFT-UHFFFAOYSA-N,C1=CC(=C(C(=C1)I)OCC(C(F)(F)F)(F)F)C=O,CC(C)(C)C1=CC(=C(C(=C1)O)O)C=O,CBZ3-P-5FB08417EBBB82C8,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
BCERDPDPOJAMJX-UHFFFAOYSA-N,DCPFIYSJXAVCDH-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)F)OC2=CC(=C(C(=C2)F)F)F,C1=C(C(=CC(=C1Cl)[N+](=O)[O-])OC(F)F)C=O,CBZ3-P-21A46A1C116CD56E,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DCPFIYSJXAVCDH-UHFFFAOYSA-N,BCERDPDPOJAMJX-UHFFFAOYSA-N,C1=C(C(=CC(=C1Cl)[N+](=O)[O-])OC(F)F)C=O,C1=CC(=C(C=C1C=O)F)OC2=CC(=C(C(=C2)F)F)F,CBZ3-P-21A46A1C116CD56E,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
LVMJZAPZLQXTEC-SNVBAGLBSA-N,NPZNBTODPFDHGM-SSDOTTSWSA-N,C[C@H](C(=O)NC1=CC=C(C=C1)F)OC2=C(C=C(C=C2)C=O)[N+](=O)[O-],C[C@H](CC(=O)O)OC1=C(C=C(C=C1)C=O)F,CBZ3-P-F27A630DB210E52B,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
NPZNBTODPFDHGM-SSDOTTSWSA-N,LVMJZAPZLQXTEC-SNVBAGLBSA-N,C[C@H](CC(=O)O)OC1=C(C=C(C=C1)C=O)F,C[C@H](C(=O)NC1=CC=C(C=C1)F)OC2=C(C=C(C=C2)C=O)[N+](=O)[O-],CBZ3-P-F27A630DB210E52B,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
CZGVAISJIQNQEJ-UHFFFAOYSA-N,WVWQLHNVPGVUEI-UHFFFAOYSA-N,C1=C(C=C(C(=C1F)C=O)F)Br,CCCCCC(=O)NCC#CC1=C2C=CC=C(C2=C(C=C1)C=O)C(=O)N(C)OSC(F)(F)F,CBZ3-P-2F9A23C58058706D,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
WVWQLHNVPGVUEI-UHFFFAOYSA-N,CZGVAISJIQNQEJ-UHFFFAOYSA-N,CCCCCC(=O)NCC#CC1=C2C=CC=C(C2=C(C=C1)C=O)C(=O)N(C)OSC(F)(F)F,C1=C(C=C(C(=C1F)C=O)F)Br,CBZ3-P-2F9A23C58058706D,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
RELYDRKRLMLGML-UHFFFAOYSA-N,RGOCXZBOSHHAIQ-UHFFFAOYSA-N,CC(=CN(C)C1=C(C=CC(=C1F)F)C=O)C,C1=CC(=CC=C1C=O)C2=CC=C(C=C2)OC(F)(F)F,CBZ3-P-AD795BEE10B5BB62,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
RGOCXZBOSHHAIQ-UHFFFAOYSA-N,RELYDRKRLMLGML-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)C2=CC=C(C=C2)OC(F)(F)F,CC(=CN(C)C1=C(C=CC(=C1F)F)C=O)C,CBZ3-P-AD795BEE10B5BB62,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OCLRUHXLOKUIQA-TXEJJXNPSA-N,UBCUJXKTZAOSGN-UHFFFAOYSA-N,C[C@@H]1CN(C[C@@H](O1)C)C2=C(C=C(C=C2F)C#CC3=NN=CS3)C=O,C1=CC(=C(C(=C1F)COC2=CC(=CC(=C2)C=O)F)F)Br,CBZ3-P-78DA6D56F35F5807,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
UBCUJXKTZAOSGN-UHFFFAOYSA-N,OCLRUHXLOKUIQA-TXEJJXNPSA-N,C1=CC(=C(C(=C1F)COC2=CC(=CC(=C2)C=O)F)F)Br,C[C@@H]1CN(C[C@@H](O1)C)C2=C(C=C(C=C2F)C#CC3=NN=CS3)C=O,CBZ3-P-78DA6D56F35F5807,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
INEFYRAZISNQCH-UHFFFAOYSA-N,UEOCYWDPCWGDSU-UHFFFAOYSA-N,CC1=C(C=CC2=C1C3=CC=CC=C3N2C)C=O,C1OC2=C(O1)C=C(C(=C2)C=O)C(F)F,CBZ3-P-1C0E42CDCE997526,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
