donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,stratum
SQYWBDNDZQGNNM-UHFFFAOYSA-N,VXKLGXZNKJAUFP-UHFFFAOYSA-N,CC1(CCN(CC1)C2=C(C(=CC=C2)F)C=O)O,C1=CC=C(C(=C1)COC2=C(C=C(C=C2Cl)C=O)Cl)F,CBZ3-P-57F9CB945690B800,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
VXKLGXZNKJAUFP-UHFFFAOYSA-N,SQYWBDNDZQGNNM-UHFFFAOYSA-N,C1=CC=C(C(=C1)COC2=C(C=C(C=C2Cl)C=O)Cl)F,CC1(CCN(CC1)C2=C(C(=CC=C2)F)C=O)O,CBZ3-P-57F9CB945690B800,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZIPHZAAJDWZUQY-KGRSQSTASA-N,ZRYNHRZAZDUZHN-UHFFFAOYSA-N,CCCCC=N/C(=C(\C(=C\C=C(/C)\OC(F)(F)F)\C=C/C)/N=CC)/C1=CC=C(C=C1)C=O,C1=CC(=CC=C1C(=O)OC2=C(C=C(C=C2)[N+](=O)[O-])C=O)F,CBZ3-P-CB5E602482FD03AB,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZRYNHRZAZDUZHN-UHFFFAOYSA-N,ZIPHZAAJDWZUQY-KGRSQSTASA-N,C1=CC(=CC=C1C(=O)OC2=C(C=C(C=C2)[N+](=O)[O-])C=O)F,CCCCC=N/C(=C(\C(=C\C=C(/C)\OC(F)(F)F)\C=C/C)/N=CC)/C1=CC=C(C=C1)C=O,CBZ3-P-CB5E602482FD03AB,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
SCHNSNFHKCMXGR-IDUWFGFVSA-N,ZNJZNJIDOAOVQS-UHFFFAOYSA-N,CC(=O)C1=C(C=C(C=C1)/C(=C/C(C2=CC(=C(C(=C2)Cl)Cl)C=O)C(F)(F)F)/F)C(F)(F)F,CC12CCCC1CC3=C(C(=C(C(=C3O2)C=O)O)C(=O)C4=CC=CC=C4)O,CBZ3-P-B6EE82E482BF18FB,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZNJZNJIDOAOVQS-UHFFFAOYSA-N,SCHNSNFHKCMXGR-IDUWFGFVSA-N,CC12CCCC1CC3=C(C(=C(C(=C3O2)C=O)O)C(=O)C4=CC=CC=C4)O,CC(=O)C1=C(C=C(C=C1)/C(=C/C(C2=CC(=C(C(=C2)Cl)Cl)C=O)C(F)(F)F)/F)C(F)(F)F,CBZ3-P-B6EE82E482BF18FB,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DGWDIFPKMGDGQL-UHFFFAOYSA-N,WEZHUZCCXQAMCF-UHFFFAOYSA-N,CCOC(=O)C1=CC2=C(C(=CC(=C2)C=O)C(C)(C)C)OC1=O,COC1=C(C=C(C=C1)C=O)OC2=C3C=CC(=CC3=NC=C2)Cl,CBZ3-P-5C5B2079422C5D8A,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
WEZHUZCCXQAMCF-UHFFFAOYSA-N,DGWDIFPKMGDGQL-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C=O)OC2=C3C=CC(=CC3=NC=C2)Cl,CCOC(=O)C1=CC2=C(C(=CC(=C2)C=O)C(C)(C)C)OC1=O,CBZ3-P-5C5B2079422C5D8A,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
COZGIDYAWLQUDO-UHFFFAOYSA-N,WRDSIWGSDOMMBV-UHFFFAOYSA-N,C1=CC(=C(C=C1O)OS(=O)(=O)C(F)(F)F)C=O,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)C=O,CBZ3-P-C698556C958362D4,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
WRDSIWGSDOMMBV-UHFFFAOYSA-N,COZGIDYAWLQUDO-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)C=O,C1=CC(=C(C=C1O)OS(=O)(=O)C(F)(F)F)C=O,CBZ3-P-C698556C958362D4,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OGJOMVVFFHIQTQ-UHFFFAOYSA-N,ZDBZYAYMIZXHEV-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=CC(=C(C=C2)C3=CC(=C(C=C3)O)C=O)F,COC1=C(C=CC(=C1)C=O)OC(=O)C2=C(C=CC=C2Cl)F,CBZ3-P-FAD7029C7B394596,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZDBZYAYMIZXHEV-UHFFFAOYSA-N,OGJOMVVFFHIQTQ-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)OC(=O)C2=C(C=CC=C2Cl)F,C1=CC=C(C=C1)COC2=CC(=C(C=C2)C3=CC(=C(C=C3)O)C=O)F,CBZ3-P-FAD7029C7B394596,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
AHVVCELVGCPYGI-UHFFFAOYSA-N,QJLYCNBPDGLSBD-UHFFFAOYSA-N,C1CC1COC2=C(C=CC(=C2)C=O)OC(F)F,C1=CC(=CC(=C1)NC(=O)C2=C(C=CC=C2Br)F)C=O,CBZ3-P-8494A60350DFF925,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QJLYCNBPDGLSBD-UHFFFAOYSA-N,AHVVCELVGCPYGI-UHFFFAOYSA-N,C1=CC(=CC(=C1)NC(=O)C2=C(C=CC=C2Br)F)C=O,C1CC1COC2=C(C=CC(=C2)C=O)OC(F)F,CBZ3-P-8494A60350DFF925,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
NTWBHJYRDKBGBR-UHFFFAOYSA-N,XMJPNJVHIBKSCT-UHFFFAOYSA-N,CCC1=CC=CC=C1C=O,COC1=C(C=CC(=C1)C=O)OCC2=NC3=CC=CC=C3N2C(F)F,CBZ3-P-7ACFFF7E4E703A51,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
XMJPNJVHIBKSCT-UHFFFAOYSA-N,NTWBHJYRDKBGBR-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)OCC2=NC3=CC=CC=C3N2C(F)F,CCC1=CC=CC=C1C=O,CBZ3-P-7ACFFF7E4E703A51,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
MYANOPGERSSIQJ-UHFFFAOYSA-N,NOWBMWFXSCLVAX-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)C2=NOC3=C2C=CC(=C3)Cl,C1=CC(=CC=C1C2=CC(=C(C=C2)C=O)OCC(F)F)OC(F)(F)F,CBZ3-P-3A3F0FC088FBEAC3,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
NOWBMWFXSCLVAX-UHFFFAOYSA-N,MYANOPGERSSIQJ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=C(C=C2)C=O)OCC(F)F)OC(F)(F)F,C1=CC=C(C(=C1)C=O)C2=NOC3=C2C=CC(=C3)Cl,CBZ3-P-3A3F0FC088FBEAC3,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
CEALTRHOIQSLOY-UHFFFAOYSA-N,HOECYZUYHQFZIN-UHFFFAOYSA-N,C#CC1=C(C(=C(C=C1)C=O)F)F,C1=CC(=CC(=C1)C(=O)C2=CC3=NC(=CN=C3C=C2)C4=CN=CC=C4)C5=C(C=C(C=C5)C=O)C(F)(F)F,CBZ3-P-7ED24A123224A038,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HOECYZUYHQFZIN-UHFFFAOYSA-N,CEALTRHOIQSLOY-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(=O)C2=CC3=NC(=CN=C3C=C2)C4=CN=CC=C4)C5=C(C=C(C=C5)C=O)C(F)(F)F,C#CC1=C(C(=C(C=C1)C=O)F)F,CBZ3-P-7ED24A123224A038,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
RQPMTDCNBTVSGK-UHFFFAOYSA-N,UAOVYYICRRDWOA-UHFFFAOYSA-N,C1=CC2=C(C(=C(C=C2)F)C=O)N=C1,CCC1(CCN(C1)C2=C(C=C(C=C2)C=O)F)CC,CBZ3-P-BF233A1CBD42D697,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
UAOVYYICRRDWOA-UHFFFAOYSA-N,RQPMTDCNBTVSGK-UHFFFAOYSA-N,CCC1(CCN(C1)C2=C(C=C(C=C2)C=O)F)CC,C1=CC2=C(C(=C(C=C2)F)C=O)N=C1,CBZ3-P-BF233A1CBD42D697,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
LTVGTCLTRPHCCK-UHFFFAOYSA-N,WERIJWMZARYEAA-UHFFFAOYSA-N,C1=CC=C(C(=C1)CO)OC2=C(C=CC=C2F)C=O,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C=C4C(=C3C)C=CC(O4)(C)C)C=O)O,CBZ3-P-932146A5755AB577,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
WERIJWMZARYEAA-UHFFFAOYSA-N,LTVGTCLTRPHCCK-UHFFFAOYSA-N,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C=C4C(=C3C)C=CC(O4)(C)C)C=O)O,C1=CC=C(C(=C1)CO)OC2=C(C=CC=C2F)C=O,CBZ3-P-932146A5755AB577,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
GGSHDBCTGQUQBI-UHFFFAOYSA-N,GXARAAVJGWWZLY-UHFFFAOYSA-N,C1CCC(C1)(COC2=C(C=C(C=C2)F)C=O)O,C1=CC(=C(C(=C1)Cl)C=O)C2=CC=C(C=C2)F,CBZ3-P-321E09CF589D87C5,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
GXARAAVJGWWZLY-UHFFFAOYSA-N,GGSHDBCTGQUQBI-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)C=O)C2=CC=C(C=C2)F,C1CCC(C1)(COC2=C(C=C(C=C2)F)C=O)O,CBZ3-P-321E09CF589D87C5,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DNULNVYMXJWTPP-UHFFFAOYSA-N,HTWRNXPKUIVKPZ-UHFFFAOYSA-N,C1=C(C=C(C=C1C=O)OS(=O)(=O)F)CS(=O)(=O)Cl,CC(F)(F)S(=O)(=O)OC1=CC=C(C=C1)C=O,CBZ3-P-63EE93E9C59BDDD3,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
HTWRNXPKUIVKPZ-UHFFFAOYSA-N,DNULNVYMXJWTPP-UHFFFAOYSA-N,CC(F)(F)S(=O)(=O)OC1=CC=C(C=C1)C=O,C1=C(C=C(C=C1C=O)OS(=O)(=O)F)CS(=O)(=O)Cl,CBZ3-P-63EE93E9C59BDDD3,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DOIDIBJETLQTNE-UHFFFAOYSA-N,OFPAPEVULDVCJA-UHFFFAOYSA-N,CN(CC(COC)O)C1=C(C(=CC=C1)F)C=O,CC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C=O)F)Cl,CBZ3-P-52FBBB2BF82F6AFB,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OFPAPEVULDVCJA-UHFFFAOYSA-N,DOIDIBJETLQTNE-UHFFFAOYSA-N,CC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C=O)F)Cl,CN(CC(COC)O)C1=C(C(=CC=C1)F)C=O,CBZ3-P-52FBBB2BF82F6AFB,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DRYYVXXSMBMTHV-UHFFFAOYSA-N,NOFRZPFJXNGSIV-ARJAWSKDSA-N,CC1=CC(=CC(=C1)OC2=C(C=CC=C2F)C=O)C,CC(=O)SC(=O)OC/C=C\C1=CC=C(C=C1)OC2=C(C=CC(=C2)C=O)OC,CBZ3-P-F99D8C2DC42C3C77,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
NOFRZPFJXNGSIV-ARJAWSKDSA-N,DRYYVXXSMBMTHV-UHFFFAOYSA-N,CC(=O)SC(=O)OC/C=C\C1=CC=C(C=C1)OC2=C(C=CC(=C2)C=O)OC,CC1=CC(=CC(=C1)OC2=C(C=CC=C2F)C=O)C,CBZ3-P-F99D8C2DC42C3C77,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
MGSMSRIPUQJFRA-UHFFFAOYSA-N,PVZWZCSHPILSIC-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=CC(=C2F)COC3=C(C=CC=N3)C(OC4=CC=CC(=C4)C=O)Cl,C1=CC=C(C(=C1)C2=NNC3=C2C=C(C=C3)C=O)F,CBZ3-P-8BC49CD982F2701C,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
PVZWZCSHPILSIC-UHFFFAOYSA-N,MGSMSRIPUQJFRA-UHFFFAOYSA-N,C1=CC=C(C(=C1)C2=NNC3=C2C=C(C=C3)C=O)F,C1=CC=C(C=C1)C2=CC=CC(=C2F)COC3=C(C=CC=N3)C(OC4=CC=CC(=C4)C=O)Cl,CBZ3-P-8BC49CD982F2701C,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OCGMTMNBRIGMKU-UHFFFAOYSA-N,ZDMNDNVTUFQOGL-JXMROGBWSA-N,CC1(C2=C(CCO1)C=CC(=C2)C=O)C(F)(F)F,C1=CC=C(C(=C1)/C=C/C(=O)C2=CC=C(C=C2)C(F)(F)F)C=O,CBZ3-P-AD260D368DC328A4,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZDMNDNVTUFQOGL-JXMROGBWSA-N,OCGMTMNBRIGMKU-UHFFFAOYSA-N,C1=CC=C(C(=C1)/C=C/C(=O)C2=CC=C(C=C2)C(F)(F)F)C=O,CC1(C2=C(CCO1)C=CC(=C2)C=O)C(F)(F)F,CBZ3-P-AD260D368DC328A4,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QWUVOPLCESJIQJ-UHFFFAOYSA-N,RXOZTBURXHTHPR-UHFFFAOYSA-N,C1=C(C=C(C(=C1C=O)O)C(CF)(F)F)Br,CC(C)C1=C(C=CC(=C1OC)OC)C=O,CBZ3-P-C1FF6A17C43351F3,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
RXOZTBURXHTHPR-UHFFFAOYSA-N,QWUVOPLCESJIQJ-UHFFFAOYSA-N,CC(C)C1=C(C=CC(=C1OC)OC)C=O,C1=C(C=C(C(=C1C=O)O)C(CF)(F)F)Br,CBZ3-P-C1FF6A17C43351F3,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
NGXXFWUOMSBXCE-UHFFFAOYSA-N,PPCCVPBVQLERMC-UHFFFAOYSA-N,C1CC1OC2=C(C=C(C=C2)C(F)(F)F)C=O,CC(C)N(CCO)C1=C(C=C(C=C1)C=O)F,CBZ3-P-FFD3A936B04A1353,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
PPCCVPBVQLERMC-UHFFFAOYSA-N,NGXXFWUOMSBXCE-UHFFFAOYSA-N,CC(C)N(CCO)C1=C(C=C(C=C1)C=O)F,C1CC1OC2=C(C=C(C=C2)C(F)(F)F)C=O,CBZ3-P-FFD3A936B04A1353,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OEEPIZLWDCKWQH-UHFFFAOYSA-N,UWPNUEFXJFHITB-UHFFFAOYSA-N,CN1C=C(C=N1)C2=NN(C3=CN=C(N=C32)C4=C(C=C(C=C4F)C=O)OC)COCC[Si](C)(C)C,CC1=C(C=C(C=C1)C=O)C2=CC(=CN=C2)F,CBZ3-P-AE6307D04EDAA882,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
UWPNUEFXJFHITB-UHFFFAOYSA-N,OEEPIZLWDCKWQH-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C=O)C2=CC(=CN=C2)F,CN1C=C(C=N1)C2=NN(C3=CN=C(N=C32)C4=C(C=C(C=C4F)C=O)OC)COCC[Si](C)(C)C,CBZ3-P-AE6307D04EDAA882,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
FIIXBJVKFHJZIN-UHFFFAOYSA-N,XFAXAYFZPSQPLV-UHFFFAOYSA-N,CC(C)(C)C1=CC(=CC(=C1)C2=CC3=CC(=CC(=C3S2)F)F)C=O,C1=C(C=C(C(=C1C=O)F)F)CF,CBZ3-P-281AF77E69B394C3,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
XFAXAYFZPSQPLV-UHFFFAOYSA-N,FIIXBJVKFHJZIN-UHFFFAOYSA-N,C1=C(C=C(C(=C1C=O)F)F)CF,CC(C)(C)C1=CC(=CC(=C1)C2=CC3=CC(=CC(=C3S2)F)F)C=O,CBZ3-P-281AF77E69B394C3,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
PMODMZDJGRTECS-UHFFFAOYSA-N,YJBRLCHWXOQAOM-UHFFFAOYSA-N,CC(=O)C1=C(C=C(C=C1C(F)(F)F)Br)C=O,CCC1=C(C=C(C=C1C2=CC=CC=C2Cl)I)C=O,CBZ3-P-CE8D62E3EFC6B60C,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
YJBRLCHWXOQAOM-UHFFFAOYSA-N,PMODMZDJGRTECS-UHFFFAOYSA-N,CCC1=C(C=C(C=C1C2=CC=CC=C2Cl)I)C=O,CC(=O)C1=C(C=C(C=C1C(F)(F)F)Br)C=O,CBZ3-P-CE8D62E3EFC6B60C,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZDVRPKUWYQVVDX-UHFFFAOYSA-N,ZRMVBGMEMQUPOL-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)C(F)(F)F,C1=CC=C2C(=C1)C=C(C=N2)C3=CC(=C(C=C3)F)C=O,CBZ3-P-B14BE27D2BFE1A2C,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
ZRMVBGMEMQUPOL-UHFFFAOYSA-N,ZDVRPKUWYQVVDX-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C(C=N2)C3=CC(=C(C=C3)F)C=O,C1=CC=C(C(=C1)C=O)C(F)(F)F,CBZ3-P-B14BE27D2BFE1A2C,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
GAVUSKGVZQCPRG-UHFFFAOYSA-N,XRAUBBIZPYLJQH-UHFFFAOYSA-N,C1=CC=C(C(=C1)[N+](=O)[O-])SC2=C(C=CC=C2F)C=O,CC1=CC(=C(C=C1)C=O)C2=CC=CC3=CC=CC=C32,CBZ3-P-D02036B76875C4BC,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
XRAUBBIZPYLJQH-UHFFFAOYSA-N,GAVUSKGVZQCPRG-UHFFFAOYSA-N,CC1=CC(=C(C=C1)C=O)C2=CC=CC3=CC=CC=C32,C1=CC=C(C(=C1)[N+](=O)[O-])SC2=C(C=CC=C2F)C=O,CBZ3-P-D02036B76875C4BC,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
KEAJAZHQIONCPF-VIFPVBQESA-N,OTRSVURRECHLJL-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)[C@](C(F)F)(N)O,C1=CC(=C(C(=C1)O)O)CC2=CC(=C(C=C2)C=O)O,CBZ3-P-D8D30787B61E480A,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
OTRSVURRECHLJL-UHFFFAOYSA-N,KEAJAZHQIONCPF-VIFPVBQESA-N,C1=CC(=C(C(=C1)O)O)CC2=CC(=C(C=C2)C=O)O,C1=CC(=CC=C1C=O)[C@](C(F)F)(N)O,CBZ3-P-D8D30787B61E480A,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
DEXGMTXIQSLNNW-UHFFFAOYSA-N,QWHHMICKDUDCRL-UHFFFAOYSA-N,COC1=CC(=C(C=C1)C=O)CCl,CC1=C(C(=C(C=C1)OC(F)F)C=O)Cl,CBZ3-P-D26D429C310BC65A,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QWHHMICKDUDCRL-UHFFFAOYSA-N,DEXGMTXIQSLNNW-UHFFFAOYSA-N,CC1=C(C(=C(C=C1)OC(F)F)C=O)Cl,COC1=CC(=C(C=C1)C=O)CCl,CBZ3-P-D26D429C310BC65A,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
FQVKETYZWHAGBN-UHFFFAOYSA-N,LJODUFQDTPFWIJ-UHFFFAOYSA-N,C1=CC2=C(C=CC(=C2C=O)O)C=C1OCC(=O)O,CS(=O)(=O)NC1=C(C=C(C=C1)C2=CC=C(C=C2)C=O)F,CBZ3-P-2BE10975BED50DF8,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
LJODUFQDTPFWIJ-UHFFFAOYSA-N,FQVKETYZWHAGBN-UHFFFAOYSA-N,CS(=O)(=O)NC1=C(C=C(C=C1)C2=CC=C(C=C2)C=O)F,C1=CC2=C(C=CC(=C2C=O)O)C=C1OCC(=O)O,CBZ3-P-2BE10975BED50DF8,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
IJTZVWLNMAYOCU-UHFFFAOYSA-N,YPTZSPXAIZWFIE-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)OCC2=CN(N=N2)C3=C(C(=C(C(=C3F)F)C#N)F)F,CC1=CC(=C(C=C1)C=O)C2=CC=NN2C,CBZ3-P-0CC4596A5028E67A,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
YPTZSPXAIZWFIE-UHFFFAOYSA-N,IJTZVWLNMAYOCU-UHFFFAOYSA-N,CC1=CC(=C(C=C1)C=O)C2=CC=NN2C,C1=CC(=CC=C1C=O)OCC2=CN(N=N2)C3=C(C(=C(C(=C3F)F)C#N)F)F,CBZ3-P-0CC4596A5028E67A,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
BNEGUJOJBHNTCS-UHFFFAOYSA-N,MLIAMLUEPCVLSP-UHFFFAOYSA-N,CCOC1=CC=CC(=C1)C2=CC(=CC(=C2)C=O)C(F)(F)F,C1=CC(=C(C=C1NC(=O)COC2=C(C=C(C=C2)Br)C=O)Cl)F,CBZ3-P-D59CDDB8F74FAE39,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
MLIAMLUEPCVLSP-UHFFFAOYSA-N,BNEGUJOJBHNTCS-UHFFFAOYSA-N,C1=CC(=C(C=C1NC(=O)COC2=C(C=C(C=C2)Br)C=O)Cl)F,CCOC1=CC=CC(=C1)C2=CC(=CC(=C2)C=O)C(F)(F)F,CBZ3-P-D59CDDB8F74FAE39,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
LKGJPRCEDOHWQS-UHFFFAOYSA-N,NHRONNNZMZFMCC-UHFFFAOYSA-N,CC1=CC(=C(C=C1C=O)Br)F,C1=CNC(=C1)C2=C(C=CC(=C2)F)C=O,CBZ3-P-4B2EF77AEA4E7278,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
NHRONNNZMZFMCC-UHFFFAOYSA-N,LKGJPRCEDOHWQS-UHFFFAOYSA-N,C1=CNC(=C1)C2=C(C=CC(=C2)F)C=O,CC1=CC(=C(C=C1C=O)Br)F,CBZ3-P-4B2EF77AEA4E7278,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
KIQAFZZCSGTBPW-UHFFFAOYSA-N,QQDBXMMJGBLXQH-UHFFFAOYSA-N,COC1=C(C(=CC(=C1)C=O)Cl)OCC2=C(C=C(C=C2)F)Cl,CN1C(=NC=N1)COC2=C(C=C(C=C2F)C=O)F,CBZ3-P-52054F493733B5F3,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
QQDBXMMJGBLXQH-UHFFFAOYSA-N,KIQAFZZCSGTBPW-UHFFFAOYSA-N,CN1C(=NC=N1)COC2=C(C=C(C=C2F)C=O)F,COC1=C(C(=CC(=C1)C=O)Cl)OCC2=C(C=C(C=C2)F)Cl,CBZ3-P-52054F493733B5F3,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
IYVHUEFKUHNADU-UHFFFAOYSA-N,SXRMEBLQKUIQIW-UHFFFAOYSA-N,C1=CC(=C(C(=C1)F)OC2=C(C(=CC=C2)Cl)Cl)C=O,C1=CC(=C(C=C1[N+](=O)[O-])C#N)C=O,CBZ3-P-EC4B480F63C51095,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
SXRMEBLQKUIQIW-UHFFFAOYSA-N,IYVHUEFKUHNADU-UHFFFAOYSA-N,C1=CC(=C(C=C1[N+](=O)[O-])C#N)C=O,C1=CC(=C(C(=C1)F)OC2=C(C(=CC=C2)Cl)Cl)C=O,CBZ3-P-EC4B480F63C51095,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
FYUGTYHPDYWGCM-UHFFFAOYSA-N,RJUAKXCAULKAJT-UHFFFAOYSA-N,C1CNC(=O)C2=C3C1=C(NC3=CC=C2)C4=CC(=C(C=C4)C=O)F,CC1=CC(=CC(=C1F)OCCO)C=O,CBZ3-P-CF03F5534260343E,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
RJUAKXCAULKAJT-UHFFFAOYSA-N,FYUGTYHPDYWGCM-UHFFFAOYSA-N,CC1=CC(=CC(=C1F)OCCO)C=O,C1CNC(=O)C2=C3C1=C(NC3=CC=C2)C4=CC(=C(C=C4)C=O)F,CBZ3-P-CF03F5534260343E,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
CJGKXSSWGZWXBG-UHFFFAOYSA-N,MXEVVNMRJXAFSU-UHFFFAOYSA-N,CC1=CC(=NN1C2=CC(=C(C=C2)F)C=O)N3CCN(CC3)C(=O)OC(C)(C)C,C1=CC=C(C(=C1)CN2C=C3C=C(C=CC3=N2)C=O)C(F)F,CBZ3-P-3C5F2AE3E8EDE4F3,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
MXEVVNMRJXAFSU-UHFFFAOYSA-N,CJGKXSSWGZWXBG-UHFFFAOYSA-N,C1=CC=C(C(=C1)CN2C=C3C=C(C=CC3=N2)C=O)C(F)F,CC1=CC(=NN1C2=CC(=C(C=C2)F)C=O)N3CCN(CC3)C(=O)OC(C)(C)C,CBZ3-P-3C5F2AE3E8EDE4F3,train,B_donor_A_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
BOVVAOFDJSBFFI-UHFFFAOYSA-N,LYMARHMNQHOSFX-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=NC(=CO2)C3=CC(=C(C=C3)C=O)OC(F)F,C1=CC(=C(C=C1C=O)F)C=CCS,CBZ3-P-45BD4D0521516A67,train,A_donor_B_acceptor,aromatic_carbo__aromatic_carbo,category_balanced
