donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,stratum
FBLWJXWZYAXYTE-UHFFFAOYSA-N,BSDTVAPKTBXUFA-UHFFFAOYSA-N,CN1C2=CC(=C(C=C2CSC1=O)OC)C=O,C1=CC(=C(C=C1N2C(ON=C2C3=NON=C3NCCCO)C=O)Br)F,CBZ3-P-7E668CA997D2D739,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
LCOHVURFZHWCJE-UHFFFAOYSA-N,UHPKODIQMIILJI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=C(C=CC=C3S2)C=O,C1=CC=C(C=C1)COP(=O)(C(C=O)O)OCC2=CC=CC=C2,CBZ3-P-6A6166F9D9CEDABE,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
UHPKODIQMIILJI-UHFFFAOYSA-N,LCOHVURFZHWCJE-UHFFFAOYSA-N,C1=CC=C(C=C1)COP(=O)(C(C=O)O)OCC2=CC=CC=C2,C1=CC=C2C(=C1)C3=C(C=CC=C3S2)C=O,CBZ3-P-6A6166F9D9CEDABE,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
DOCSCPOSGFCSEI-UHFFFAOYSA-N,UNUAKBFNAPOPED-UHFFFAOYSA-N,CC1=CC(=CC=C1)CSC2=C(C=C(C=C2)F)C=O,CCCCC(C=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,CBZ3-P-C74645416536881D,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
UNUAKBFNAPOPED-UHFFFAOYSA-N,DOCSCPOSGFCSEI-UHFFFAOYSA-N,CCCCC(C=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,CC1=CC(=CC=C1)CSC2=C(C=C(C=C2)F)C=O,CBZ3-P-C74645416536881D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
QEOCTFAMNQNQRN-UHFFFAOYSA-N,RMMODBKIFDBEHO-UHFFFAOYSA-N,CC1(OC2=CC3=C(C(=C2O1)C=O)OC(O3)(C)C)C,COC1=CC(=C(C=C1C(=O)NC2C3CCC(C3)C2C(=O)O)OC4CCC(CC4)C=O)F,CBZ3-P-8D1C4EDA55CA52CE,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
RMMODBKIFDBEHO-UHFFFAOYSA-N,QEOCTFAMNQNQRN-UHFFFAOYSA-N,COC1=CC(=C(C=C1C(=O)NC2C3CCC(C3)C2C(=O)O)OC4CCC(CC4)C=O)F,CC1(OC2=CC3=C(C(=C2O1)C=O)OC(O3)(C)C)C,CBZ3-P-8D1C4EDA55CA52CE,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
DMNYLMLNZUGKSG-UHFFFAOYSA-N,YWAQGEWNFQYXQA-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C(CC=O)C(C)C)F,CC(C)(C)OC(=O)N1CCC(CC1)COC2=C(C=CC(=C2)C3=CC=C(C=C3)C=O)OC(F)(F)F,CBZ3-P-D5FBFA24B1E75DFD,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
YWAQGEWNFQYXQA-UHFFFAOYSA-N,DMNYLMLNZUGKSG-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC(CC1)COC2=C(C=CC(=C2)C3=CC=C(C=C3)C=O)OC(F)(F)F,CC1=C(C=CC(=C1)C(CC=O)C(C)C)F,CBZ3-P-D5FBFA24B1E75DFD,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
JNWHGARTELWOGE-NCGGNKEFSA-N,UVEMNVZXMNRKOL-UHFFFAOYSA-N,CN(CC=C)C[C@@H]1[C@H]2CCCC[C@@H]2CC(O1)CN[C@@H](CC3=CN=CN3)C=O,CC1CN2CCCCC2CN1C3=C(C=C(C=C3)C=O)F,CBZ3-P-0AA2E927BCC3C96A,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
UVEMNVZXMNRKOL-UHFFFAOYSA-N,JNWHGARTELWOGE-NCGGNKEFSA-N,CC1CN2CCCCC2CN1C3=C(C=C(C=C3)C=O)F,CN(CC=C)C[C@@H]1[C@H]2CCCC[C@@H]2CC(O1)CN[C@@H](CC3=CN=CN3)C=O,CBZ3-P-0AA2E927BCC3C96A,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
QVIFPBGTRLOHKU-UHFFFAOYSA-N,KOMNSOOEHVRYQA-UHFFFAOYSA-N,CC(C)(C=O)C1=CC=CC=C1OCC2=CC=NN2CC(F)(F)F,CCC(C1=C(C=C(C=C1)C(F)(F)F)COC2=CC(=CC(=C2)C=O)Br)(F)F,CBZ3-P-BC89ADBA28E3D2E7,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
OYENYYZSNREERN-UHFFFAOYSA-N,DVXSDULNYZARPE-UHFFFAOYSA-N,CC(C=O)NC(=O)C1=C(C(=CC=C1)C(F)(F)F)Cl,C1CN(CCN1)CC2=CC(=C(C=C2C=O)F)F,CBZ3-P-CFB7F23D2A2344ED,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
ZPJNAWYNZXASEW-UHFFFAOYSA-N,PDORPFFAOAMGQU-UHFFFAOYSA-N,C1=CC(=CC(=C1)OCC2=CN=C(S2)Cl)C=O,C1=CC(=CC=C1CC=O)C(=O)NCC2=CC=C(C=C2)F,CBZ3-P-6D379F2085AD0529,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
FZXMGHDYPKPSDJ-UHFFFAOYSA-N,ZRIVIIUKNLARIQ-UHFFFAOYSA-N,CCOC1=CC(=CC(=C1)C2=CC(=NC=C2F)OC)C=O,CC1=C(C=CC2=C1N(CCC2)CCC(C)(C)OC)CNC3=CC(=C(C=C3)CCC=O)F,CBZ3-P-8F72D8E1E4E8779E,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
VUEKGCLGKMFOPR-MRVPVSSYSA-N,DIRYUMSIACCLQM-UHFFFAOYSA-N,CC1=C2C(=C(C=C1)F)CNC(=C2C(=O)O)[C@H](C)C=O,C1=CC=C(C=C1)C2=C(C=CC(=C2)OC3=C(C=CC(=C3)C(F)(F)F)C#N)C=O,CBZ3-P-BD2E6A657968D016,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
SSEQPBNSHVLCLX-UHFFFAOYSA-N,ZQYPWTGHJLPAGA-JLMZIUSGSA-N,C1=CC=C(C=C1)C2=CN(N=C2)C3=CC(=C(C=C3)C=O)OC(F)F,C[C@@H]1[C@H](O[C@H]([C@@H]1F)N2C=NC3=C(N=C(N=C32)NC(=O)C(C)C)NC)C=O,CBZ3-P-8AD7D83200309981,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
ZQYPWTGHJLPAGA-JLMZIUSGSA-N,SSEQPBNSHVLCLX-UHFFFAOYSA-N,C[C@@H]1[C@H](O[C@H]([C@@H]1F)N2C=NC3=C(N=C(N=C32)NC(=O)C(C)C)NC)C=O,C1=CC=C(C=C1)C2=CN(N=C2)C3=CC(=C(C=C3)C=O)OC(F)F,CBZ3-P-8AD7D83200309981,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
LOIUCVPIRORUJI-PVSRSXTFSA-N,RAFNQALGGUIFDO-UHFFFAOYSA-N,C[C@@H]1C[C@H](C2=C1C(=NC=N2)N3CCN(CC3)C(C(C=O)C4=CC(=CC(=C4)F)F)NC(C)C)O,C1=CC(=C(C=C1C=O)F)OS(=O)(=O)C(Cl)(Cl)Cl,CBZ3-P-5E9F4ABFF451FE48,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
RAFNQALGGUIFDO-UHFFFAOYSA-N,LOIUCVPIRORUJI-PVSRSXTFSA-N,C1=CC(=C(C=C1C=O)F)OS(=O)(=O)C(Cl)(Cl)Cl,C[C@@H]1C[C@H](C2=C1C(=NC=N2)N3CCN(CC3)C(C(C=O)C4=CC(=CC(=C4)F)F)NC(C)C)O,CBZ3-P-5E9F4ABFF451FE48,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
LMXDJPCXPRDCJV-UHFFFAOYSA-N,VBFZQLAESWRWGL-NSHDSACASA-N,COC(=O)C1=CC=CC=C1C#CC2=CC=CC(=C2)C=O,CC(=C)C1(CC1)[C@](C)(C=O)O[Si](C)(C)C,CBZ3-P-06715205E1062D08,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
BSPSEAJHLBTHRW-UHFFFAOYSA-N,YZCNMNIEOSATKG-UHFFFAOYSA-N,CNC(=O)N(CCCCCSNCC1=CC(=C(C=C1)F)OCC2CC2)CC=O,COC(=O)C=CC1=CC(=C(C=C1)O)C=O,CBZ3-P-DC29265F698B9DBB,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
YZCNMNIEOSATKG-UHFFFAOYSA-N,BSPSEAJHLBTHRW-UHFFFAOYSA-N,COC(=O)C=CC1=CC(=C(C=C1)O)C=O,CNC(=O)N(CCCCCSNCC1=CC(=C(C=C1)F)OCC2CC2)CC=O,CBZ3-P-DC29265F698B9DBB,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
FDRJTWROIPLYIS-UHFFFAOYSA-N,OIHOACRJBPTHTE-TYRSJJALSA-N,CC1=NC2=C(N1C3=CC=C(C=C3)C=O)C=C(C=C2)OC,CC[C@@]1([C@H]([C@H]([C@@H](O1)C2=CSC3=C2N=CN=C3NC(=O)C4=CC=CC=C4)F)C)C=O,CBZ3-P-770F7CDAF693C4D4,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
COOBDGWJIIMDSL-UHFFFAOYSA-N,JUQBNTBCRKKSJZ-FLSBXDNKSA-N,COCCCCOC1=C(C=CC=C1F)C=O,C/C=C(\C=C/CF)/C1=NC(=NC(=C1CC[C@H](CC(CC=O)O)O)C(C)C)NC,CBZ3-P-827D969FA6EB3E89,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
JUQBNTBCRKKSJZ-FLSBXDNKSA-N,COOBDGWJIIMDSL-UHFFFAOYSA-N,C/C=C(\C=C/CF)/C1=NC(=NC(=C1CC[C@H](CC(CC=O)O)O)C(C)C)NC,COCCCCOC1=C(C=CC=C1F)C=O,CBZ3-P-827D969FA6EB3E89,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
POJVAGCEATYMPO-UHFFFAOYSA-N,AUGKYWIQKJEPQU-UHFFFAOYSA-N,CC(C=O)(C1=CC=C(C=C1)OC)NS(=O)(=O)C2=CC=CC=C2[N+](=O)[O-],CC(OC1=C(C=C(C=C1)C=O)O)F,CBZ3-P-EE92BA70489B1424,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
ODNAEIDARHZCDS-AWEZNQCLSA-N,VZCNZRKPJMCMKW-UHFFFAOYSA-N,CC[C@](CC=C)(C=O)C1=CC=C(C=C1)OC,CC1CN(CC1N(C)C)C2=C(C=C(C=C2)C=O)C(F)(F)F,CBZ3-P-FA967F08FF405C18,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
MOLNGVQBTXKXAR-UGBQMPISSA-N,HDGNEDYQYJBPAQ-UHFFFAOYSA-N,CC1(O[C@@H]2[C@@H](C/C(=C\C(=O)OC)/[C@@H]2O1)C=O)C,CCOC1=C(C=CC(=C1)C=O)OC(=O)C2=CC=C(C=C2)C,CBZ3-P-40341C980B94F0EC,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
CNMFEXNPKIRMLM-UHFFFAOYSA-N,VGDMGYMDEZNZOA-UHFFFAOYSA-N,CCOC(=O)CN1CCN(CC1)C2=NC=C(C=C2)C3=CC=CC=C3C=O,CC1=C(C(=CC2=CN(N=C12)C3CCC(CC3)C=O)CC(=O)C4=NC(=CC=C4)C(C)(F)F)OC,CBZ3-P-E58F838AE5203978,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
CDUAXQNMFJFQAI-UHFFFAOYSA-N,UYIDCMGOFGINAV-UHFFFAOYSA-N,C1=CC(=CC=C1COC2=C(C=C(C=C2)C=O)Br)C(=O)O,CCCCOC1=C(C=C(C=C1F)C2CC2CC=O)F,CBZ3-P-8E724AE0B0E1AA24,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
UYIDCMGOFGINAV-UHFFFAOYSA-N,CDUAXQNMFJFQAI-UHFFFAOYSA-N,CCCCOC1=C(C=C(C=C1F)C2CC2CC=O)F,C1=CC(=CC=C1COC2=C(C=C(C=C2)C=O)Br)C(=O)O,CBZ3-P-8E724AE0B0E1AA24,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
JCARYOVROPZPES-UHFFFAOYSA-N,ZGMUDSJLAFOUEX-UHFFFAOYSA-N,C1=CC(=C(C=C1C(F)F)CCC=O)I,C1=CC(=CC=C1CCCCCSC2=CC(=C(C=C2)C=O)C(F)(F)F)F,CBZ3-P-77D764265D8ADCEC,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
ZGMUDSJLAFOUEX-UHFFFAOYSA-N,JCARYOVROPZPES-UHFFFAOYSA-N,C1=CC(=CC=C1CCCCCSC2=CC(=C(C=C2)C=O)C(F)(F)F)F,C1=CC(=C(C=C1C(F)F)CCC=O)I,CBZ3-P-77D764265D8ADCEC,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
AAKINTVLTVHFAG-UHFFFAOYSA-N,SBJOZACRNWTSPT-ZDUSSCGKSA-N,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C=O)C3=CCC(C=C3)F,CC(C)(C)C(=O)C[C@H](CC1=CC=CC=C1)C=O,CBZ3-P-7E7FC6A46D5B631B,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
SBJOZACRNWTSPT-ZDUSSCGKSA-N,AAKINTVLTVHFAG-UHFFFAOYSA-N,CC(C)(C)C(=O)C[C@H](CC1=CC=CC=C1)C=O,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C=O)C3=CCC(C=C3)F,CBZ3-P-7E7FC6A46D5B631B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
QLYOQHUBXHGUMF-UHFFFAOYSA-N,JPKKEUNHGNGMIE-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C(=O)C(=CN3F)C(=O)O)C=O,CC(CC1=CC=CC=C1F)(C=O)C2=CC=C(C=C2)F,CBZ3-P-D91AA963D44A2A65,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
UPQAMXZTZUSRPD-OAHLLOKOSA-N,KNWFTJYSHVWZRU-UHFFFAOYSA-N,CN(C[C@@H](CC=O)C1=CC=C(C=C1)F)C(=O)C2=CC(=CC=C2)C(F)(F)F,CN(CCS)S(=O)(=O)C1=CC=C(C=C1)C=O,CBZ3-P-F97B10AF3A142E32,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
HJQNNGQSHUSRNF-UHFFFAOYSA-N,PLYZXCXZJJYDQC-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC1(COC1)C(C2=CC3=C(CC(C3)C=O)C(=C2)F)O,CC1=CC(=C(C=C1F)C=O)C2(CCCCC2)C(=O)O,CBZ3-P-52F1AFAB8A82DC78,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
VXYAIXYQWYORAS-UHFFFAOYSA-N,MXHTVXKDGYBBCP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(C=O)C2=C(C=C(C=C2)Cl)F,CC(C(C)SC1=CC=CC(=C1C=O)F)O,CBZ3-P-C926ECC4700EE1E1,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
VJPFEQRHEZGKJF-UHFFFAOYSA-N,BRTUUHJYXPOYAV-UHFFFAOYSA-N,CN1C(N(C2=CN=C(N=C21)COC)C(=O)N3CC(C3)C4=CC=C(C=C4)OC(F)(F)F)C=O,CC1=CC(=CC=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C=O)F,CBZ3-P-FDDDBB1F7D815945,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
SSGTWPFEUZFLLQ-UHFFFAOYSA-N,WVFJMFQEYPCHOX-UHFFFAOYSA-N,CC(C1=CC(=C(C=C1)F)OCC2CC2)NSCCCCCN(CC=O)C(=S)NC,C1=CC=C(C=C1)COC2=CC=CC(=C2C=O)C3=CC(=CC(=C3)F)F,CBZ3-P-D2F491265BD8C472,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
WVFJMFQEYPCHOX-UHFFFAOYSA-N,SSGTWPFEUZFLLQ-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=CC=CC(=C2C=O)C3=CC(=CC(=C3)F)F,CC(C1=CC(=C(C=C1)F)OCC2CC2)NSCCCCCN(CC=O)C(=S)NC,CBZ3-P-D2F491265BD8C472,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
DIXQYEHJRDVIET-UHFFFAOYSA-N,SIQCRKPQRNZNQY-YVYGCQPASA-N,C1=CC(=C(C=C1F)C=O)CCN,CC(C)OC1=CC=CC2=C1C=C(N2)C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C4(C)C,CBZ3-P-26445FE01D520B54,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
LGUWCWAYRMBLLD-UHFFFAOYSA-N,SRRIBGNYJDHFDR-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)OC1=C(C=CC(=C1CC=C)C=O)OC,CC1=C(C(=CC=C1)OCCNCC=O)F,CBZ3-P-CA98D13195072201,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
SRRIBGNYJDHFDR-UHFFFAOYSA-N,LGUWCWAYRMBLLD-UHFFFAOYSA-N,CC1=C(C(=CC=C1)OCCNCC=O)F,CC(C)(C)[Si](C)(C)OC1=C(C=CC(=C1CC=C)C=O)OC,CBZ3-P-CA98D13195072201,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
IJMPTQCDBKPJCZ-UHFFFAOYSA-N,YRBLAADEYBQDSS-UHFFFAOYSA-N,COC1=CC2=C(C=C1)C(CC2)C=O,C[Si](C)(C)CCOCOC1=C(C(=C(C=C1)Cl)F)C=O,CBZ3-P-FEA494881C4CC3CA,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
YRBLAADEYBQDSS-UHFFFAOYSA-N,IJMPTQCDBKPJCZ-UHFFFAOYSA-N,C[Si](C)(C)CCOCOC1=C(C(=C(C=C1)Cl)F)C=O,COC1=CC2=C(C=C1)C(CC2)C=O,CBZ3-P-FEA494881C4CC3CA,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
BVOUHVBXPCFPNS-JQHSSLGASA-N,VIQKSDSXQYXVDV-UHFFFAOYSA-N,C1C=C([C@@H]([C@H]([C@]1(C2=CC=CS2)C(F)(F)F)[N+](=O)[O-])CC=O)C3=CC=CC=C3,CC1=CC(=CC2=C1C=C(N2C)C(=O)C3=C(C=CC(=C3Cl)C=O)Cl)C(F)(F)F,CBZ3-P-BCE48E17CB354CF4,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
VIQKSDSXQYXVDV-UHFFFAOYSA-N,BVOUHVBXPCFPNS-JQHSSLGASA-N,CC1=CC(=CC2=C1C=C(N2C)C(=O)C3=C(C=CC(=C3Cl)C=O)Cl)C(F)(F)F,C1C=C([C@@H]([C@H]([C@]1(C2=CC=CS2)C(F)(F)F)[N+](=O)[O-])CC=O)C3=CC=CC=C3,CBZ3-P-BCE48E17CB354CF4,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
ZFKGSLQTOFPULS-UHFFFAOYSA-N,KECXWUIMDLTUOG-UHFFFAOYSA-N,CCCCCC(C=O)[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,C1=CC(=C(C(=C1)OC(F)(F)F)CC(=O)O)C=O,CBZ3-P-93B6FA64AEABBA8B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
CUYZEYDBNYXUOB-UHFFFAOYSA-N,PAGNAQQTRYGOTB-UHFFFAOYSA-N,C1=CC(=CC=C1CC#N)NC(=O)C2=CC=C(C=C2)C=O,CN(C)C1=CC=C(C=C1)C(CC=O)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,CBZ3-P-1F836AFC87B50FBE,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
PAGNAQQTRYGOTB-UHFFFAOYSA-N,CUYZEYDBNYXUOB-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)C(CC=O)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,C1=CC(=CC=C1CC#N)NC(=O)C2=CC=C(C=C2)C=O,CBZ3-P-1F836AFC87B50FBE,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
QKUHRTGCQROYPJ-GVHYBUMESA-N,XYNBXICQKGHDID-UHFFFAOYSA-N,C[C@H](C=O)OC1CCCCO1,C1=CC=C(C=C1)C2=CC(=CC(=C2)C=O)C(F)(F)F,CBZ3-P-96A697D2DC786049,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
AYMMXWCYBCQWIR-ZBFHGGJFSA-N,HISDKPDHRCPCJT-QMMMGPOBSA-N,CC(C)C[C@H](C=O)N(C(=O)[C@H](C(C)C)NF)S(=O)(=O)C1=CC=CC=C1,C[C@@H](C#N)C1=CC=CC(=C1)C=O,CBZ3-P-C657D42845EA76B1,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
HISDKPDHRCPCJT-QMMMGPOBSA-N,AYMMXWCYBCQWIR-ZBFHGGJFSA-N,C[C@@H](C#N)C1=CC=CC(=C1)C=O,CC(C)C[C@H](C=O)N(C(=O)[C@H](C(C)C)NF)S(=O)(=O)C1=CC=CC=C1,CBZ3-P-C657D42845EA76B1,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
COXVGRJZMOEKJA-UHFFFAOYSA-N,KVOIOWVQKNISPE-UHFFFAOYSA-N,CC1=CC=C(C=C1)SCCOC2=CC=CC=C2C=O,CC(CC1=CC=C(C=C1)Cl)(C=O)C2=CC=CC=C2F,CBZ3-P-0ADC890050CC33D4,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
YPJOOXDDUXLPSW-IRXDYDNUSA-N,ZCFOXLBFXPSHEB-UHFFFAOYSA-N,CC(C)C[C@@H](C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)CC1=CC=CC2=C1OC(C2)(C)C,C1=CC(=CC=C1C=O)SCCC(F)(F)F,CBZ3-P-06FABFDDFBE6DD93,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
ZCFOXLBFXPSHEB-UHFFFAOYSA-N,YPJOOXDDUXLPSW-IRXDYDNUSA-N,C1=CC(=CC=C1C=O)SCCC(F)(F)F,CC(C)C[C@@H](C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)CC1=CC=CC2=C1OC(C2)(C)C,CBZ3-P-06FABFDDFBE6DD93,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
BVTOKVVYWXWDHK-VXSOYKKHSA-N,GCJQDYHLPHNZQQ-UHFFFAOYSA-N,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)NC(C=O)O,CCOC1=C(C=CC(=C1)C=O)OCCCC=C,CBZ3-P-CEFCAB348468D2E8,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
GCJQDYHLPHNZQQ-UHFFFAOYSA-N,BVTOKVVYWXWDHK-VXSOYKKHSA-N,CCOC1=C(C=CC(=C1)C=O)OCCCC=C,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)NC(C=O)O,CBZ3-P-CEFCAB348468D2E8,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
CFTBUNWLWLPQQO-UHFFFAOYSA-N,QRVKYEYCXOXHGR-UHFFFAOYSA-N,CCCOC1=C(C(=C(C=C1)C=O)O)C,CC(C1=CC(C2=C(O1)C=CC(=C2)C3=CC(=CC=C3)F)C=O)O,CBZ3-P-97815C2E0D40A3B9,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
QRVKYEYCXOXHGR-UHFFFAOYSA-N,CFTBUNWLWLPQQO-UHFFFAOYSA-N,CC(C1=CC(C2=C(O1)C=CC(=C2)C3=CC(=CC=C3)F)C=O)O,CCCOC1=C(C(=C(C=C1)C=O)O)C,CBZ3-P-97815C2E0D40A3B9,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
BXMQBRZPWSHDOG-UZBSEBFBSA-N,PBPLUPRQCYEXBC-UHFFFAOYSA-N,C(=O)[C@@H]1[C@@H]([C@@H](C(=O)O1)O)O,C1CN(CC1C2=C(C=C(C=C2)OS(=O)(=O)C(F)(F)F)C=O)C=O,CBZ3-P-9BFBD3CC9F857773,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
RWRFBTQTODWJFE-UXBLZVDNSA-N,ACHWUGUVWVMABZ-NQBHXWOUSA-N,C1=CC(=C(C=C1C(C=O)N2C(=C(NC2=O)/C=C/3\C=NC4=C3C=CC(=C4F)Cl)O)F)Cl,CC[C@@H]1CSC(=O)N1C2=NOC3=C2C=C(C(=C3F)N4C[C@H](O[C@@H](C4)C)C)C=O,CBZ3-P-9CD46A3D6FCFB148,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
TXNPOHANRBSKDS-UONOGXRCSA-N,LPVGUXJHOFBVHG-UHFFFAOYSA-N,CC1(OC[C@@H](O1)[C@H](CC=O)OCC2=CC=CC=C2)C,C1=CC(=C(N=C1)C2=C(C(=C(C=C2)Cl)F)C=O)C(=O)S,CBZ3-P-CCE4B18BEFBAB76F,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
FRSBPMSNHQGQKL-KCDKBNATSA-N,QYZGYDLTOXPUHN-UHFFFAOYSA-N,C[C@@H]([C@H]([C@H]([C@@H](C=O)F)OP(=O)(O)OP(=O)(O)O)O)O,CCC1=CC=CC=C1NC(=O)COC2=CC=CC(=C2)C=O,CBZ3-P-3A3201307FA0162D,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
QYZGYDLTOXPUHN-UHFFFAOYSA-N,FRSBPMSNHQGQKL-KCDKBNATSA-N,CCC1=CC=CC=C1NC(=O)COC2=CC=CC(=C2)C=O,C[C@@H]([C@H]([C@H]([C@@H](C=O)F)OP(=O)(O)OP(=O)(O)O)O)O,CBZ3-P-3A3201307FA0162D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,category_balanced
FZBZSICHGJRTAK-UHFFFAOYSA-N,RCEBAJSHVIETTL-UHFFFAOYSA-N,CCCOC1=C(C=C(C=C1OC)C=O)CC=C,CN1C2=C(C(=C(C=C2)F)F)N(C1=O)CC=O,CBZ3-P-B0978E8AEC46C902,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,category_balanced
